SALEPRICE,CONSTYR,LOTSQFT,CALC_ACRES,LANDVAL1,IMPVAL,ZIPCODE,SALEDATE,SALETYPE
380000,1996,1286,0,28350,44568,890320000,20260101,R
385000,2003,1650,0,36050,72131,890310000,20260101,R
395000,1955,1866,0,31500,27411,891480000,20260101,R
250000,2014,1759,0,40250,91019,891280000,20260101,B
352000,1999,1080,0,26250,43144,890320000,20260101,R
450000,1978,1852,0,30100,28764,891080000,20260101,R
375000,1952,1512,0,28000,20195,891040000,20260101,R
272000,1960,1748,0,31850,21811,891080000,20260101,R
460000,1990,1804,0,42350,56851,891340000,20260101,R
440000,1999,1520,0,46900,66706,951350000,20260101,R
330000,1963,1347,0,28000,19232,891060000,20260101,R
515000,1991,1384,0,46200,48224,891340000,20260101,R
370000,1979,1575,0,33600,30616,891080000,20260101,R
435000,1990,1653,0,42350,55697,891340000,20260101,R
450000,1990,1804,0,42350,56176,891340000,20260101,R
426000,1995,1496,0,50750,56764,891340000,20260101,R
425000,1962,1736,0,44100,24222,891060000,20260101,R
360000,1969,1248,0,37450,19388,891450000,20260101,R
255000,1979,1396,0,29750,25473,902780000,20260101,T
600000,2001,1806,0,67550,77599,891350000,20260101,R
368000,1965,1779,0,29750,26997,891690000,20260101,R
400000,1996,1547,0,40250,56153,891300000,20260101,R
485000,1999,1951,0,37485,69453,891290000,20260101,R
340000,1954,1172,0,38150,20202,891040000,20260101,R
630000,1999,1884,0,61600,71189,891440000,20260101,R
350000,1981,1134,0,24500,22831,891100000,20260101,R
360000,1961,1581,0,33950,20536,891070000,20260101,R
398500,1972,1611,0,39550,22848,891020000,20260101,R
474400,1985,1807,0,32200,43586,891080000,20260101,R
350000,1964,1581,0,29750,21039,891690000,20260101,R
264768,1980,1222,0,28000,23246,841190000,20260101,T
645000,2000,2410,0,70700,98608,891440000,20260101,R
875000,1993,2267,0,63350,74588,891170000,20260101,R
510000,2005,3758,0,41300,137970,891310000,20260101,R
410000,1992,1653,0,46200,56884,891130000,20260101,R
418000,1970,1970,0,29750,28389,891210000,20260101,R
340000,1961,1751,0,36400,22057,891460000,20260101,R
680000,2002,2112,0,77000,90526,891350000,20260101,R
780000,1999,2410,0,105403,109188,891440000,20260101,R
392850,1975,1358,0,27300,19676,891040000,20260101,R
350000,1990,1119,0,38115,38785,891340000,20260101,R
400000,2002,2026,0,28000,82373,891100000,20260101,R
490000,2003,2087,0,38588,85946,891290000,20260101,R
845000,2004,3015,0,95200,141329,891380000,20260101,R
316500,1955,1314,0,33250,18238,890740000,20260101,R
1200000,1998,2334,0,91088,104518,891340000,20260101,R
250000,1960,1095,0,27650,16072,891080000,20260101,R
340000,1964,1710,0,34650,26139,891070000,20260101,R
390000,1992,1250,0,35000,42139,891300000,20260101,R
205000,1972,1158,0,26600,16737,891470000,20260101,R
375000,1952,1783,0,28000,23849,891040000,20260101,R
315000,1996,990,0,26950,37207,890300000,20260101,R
575000,2008,2136,0,47950,110057,891310000,20260101,R
705000,1997,2318,0,39687,98840,891340000,20260101,M
140000,1954,532,0,28000,7050,891160000,20260101,R
590000,1991,1384,0,60060,49883,891340000,20260101,R
405000,1989,1119,0,42350,39121,760160000,20260101,R
620000,2002,2112,0,77000,90526,891350000,20260101,U
393000,1990,1384,0,38115,48333,891440000,20260101,R
364900,1998,1312,0,26250,48407,890320000,20260101,R
473850,1989,2115,0,38115,63190,891430000,20260101,R
555000,2013,3381,0,40950,149366,890850000,20260101,R
319000,1955,1225,0,24500,20372,890300000,20260101,R
507000,1989,2240,0,43050,55899,891290000,20260101,R
395000,1963,1770,0,31850,21487,891070000,20260101,R
440000,1992,1533,0,50820,53350,891170000,20260101,D
465500,2006,1672,0,35000,96950,890840000,20260101,R
438000,1997,1583,0,34650,59609,891310000,20260101,R
450000,1994,1992,0,43750,68828,891030000,20260101,R
599000,2008,2682,0,52850,124660,782480000,20260101,R
445000,1989,1804,0,42350,57165,891340000,20260101,R
390000,2018,1782,0,31150,102448,891150000,20260101,R
325000,1971,988,0,26600,14421,891100000,20260101,R
725000,1995,2937,0,47950,87836,891280000,20260101,R
290000,1970,1184,0,26250,17463,891100000,20260101,R
725000,1994,2210,0,55825,75826,334670000,20260101,R
500000,1997,2026,0,40600,71774,891300000,20260101,R
1200000,1989,2486,0,65643,80179,891340000,20260101,R
560000,2005,2401,0,51450,111961,891310000,20260101,R
620000,1995,1829,0,50750,68907,891340000,20260101,R
510000,2001,2434,0,38220,82823,891290000,20260101,R
457000,1953,1743,0,67550,23514,890520000,20260101,R
385000,1956,1392,0,26250,14175,890110000,20260101,R
749000,2002,2785,0,62650,115101,891177638,20260101,R
395000,2002,1767,0,29033,66071,891560000,20260101,R
459000,1979,1760,0,33075,28806,891020000,20260101,R
560000,1988,2801,0,39270,85001,891070000,20260101,R
500000,1989,1653,0,42350,51025,891340000,20260101,R
465000,1993,1855,0,31150,62812,891100000,20260101,R
475000,1987,2104,0,30030,55695,891220000,20260101,R
445000,1974,1908,0,30450,28010,891080000,20260101,R
540000,2000,1720,0,65048,71239,891290000,20260101,R
605000,2005,2401,0,51450,109995,891310000,20260101,R
520000,1951,1803,0,38150,37917,891040000,20260101,R
410000,1996,1533,0,46900,59661,891030000,20260101,R
477000,1995,2134,0,34300,62375,890310000,20260101,R
900000,1994,2577,0,74113,98668,891340000,20260101,R
555000,1997,2742,0,38885,92856,891290000,20260101,R
475000,1984,1636,0,33075,44093,891080000,20260101,F
385000,1989,1384,0,50820,45321,891340000,20260101,R
475000,1991,1359,0,55440,47368,891280000,20260101,R
440000,1988,1768,0,35280,48116,891080000,20260101,R
738000,1997,3676,0,56350,127685,891300000,20260101,R
395000,1962,2021,0,29750,25739,891690000,20260101,R
1200000,1999,4637,0,185500,216237,891450000,20260101,R
460000,1962,1564,0,29750,31224,891690000,20260101,R
640000,2001,3125,0,57750,122186,891300000,20260101,R
559000,1987,1862,0,54250,57714,891460000,20260101,R
825000,1988,3520,0,70928,119980,941040000,20260101,T
1030000,2003,6087,0,77385,271447,891490000,20260101,R
780000,1989,2115,0,74113,63296,891180000,20260101,R
750000,2001,2494,0,57750,142514,891300000,20260101,R
675000,2014,2567,0,53550,143095,890310000,20260101,R
196260,1937,1619,0,47250,21441,891560000,20260101,A
474000,1988,1739,0,42560,47926,890310000,20260101,R
501000,1958,1344,0,48300,18065,891080000,20260101,R
500000,1964,960,0,47250,18018,891560000,20260101,R
1100000,1994,4276,0,113750,175835,891020000,20260101,R
1750000,2024,3931,0,122850,432822,891020000,20260101,U
875000,2002,3889,0,77385,141839,891173801,20260101,R
710000,1990,3776,0,98000,136905,891170000,20260101,B
675000,1978,1931,0,57050,30531,891080000,20260101,R
1650000,1994,4276,0,101500,187958,891170000,20260101,R
600000,1950,1632,0,51975,31018,891570000,20260101,R
559402,1978,2424,0,87500,40294,902780000,20260101,T
2700000,2025,5307,0,96250,513569,891310000,20260101,R
416500,1968,3159,0,63000,82109,891150000,20260101,R
549990,2015,2522,0.096419,51800,144208,891170000,20260101,R
411000,1992,1649,0,33600,56633,890320000,20260101,R
306000,1987,1711,0,27650,42732,891230000,20260101,R
355000,1999,1690,0,29750,65403,891560000,20260101,R
715000,2013,2240,0.126957,102900,134072,891380000,20260101,R
410000,1995,1855,0,29750,57470,890320000,20260101,R
740000,1979,2505,1.11216998,63000,50682,891300000,20260101,R
260700,1990,1929,0,39200,52045,891280000,20260101,A
499990,1993,2079,0,46550,62584,891280000,20260101,R
762000,2018,3219,0.23542701,103250,202709,891290000,20260101,R
455000,2015,2021,0.090907,33600,108529,891430000,20260101,R
440000,2016,2037,0.078472,32200,105873,891490000,20260101,R
350000,1993,1394,0,34650,47703,891070000,20260101,R
85000,2014,3178,0,114800,226129,891490000,20260101,B
559500,1993,2347,0,53200,84652,891280000,20260101,R
133333,1994,1596,0,34650,55790,891305393,20260101,B
540000,2018,2128,0.105482,41650,116860,891660000,20260101,R
675000,2014,3539,0.177549,49700,197308,891660000,20260101,R
375000,1979,1918,0,23450,35835,891560000,20260101,R
549900,2014,2331,0.15475699,52500,134101,891300000,20260101,R
330000,1953,1465,0,26250,19362,828010000,20260101,R
530000,2018,3542,0.14945,45150,172985,890520000,20260101,R
725000,2014,2240,0.128561,102900,134638,891380000,20260101,R
455000,2018,1759,0.080345,34650,95361,891660000,20260101,R
245000,1970,1648,0,26950,22654,891310000,20260101,R
2370000,2025,5572,0,125300,617937,891170000,20260101,R
390000,1977,1278,0,25358,23750,891100000,20260101,R
1450000,2019,2583,0.181527,143150,211095,891380000,20260101,R
175611,1988,1168,0,27650,33623,891020000,20260101,A
238787,1981,993,0,25200,20044,891010000,20260101,T
134000,1986,1344,0,28000,18330,902780000,20260101,T
400000,2001,1768,0,39200,70148,891310000,20260101,R
308000,1995,1857,0,22750,53549,891040000,20260101,R
219206,1996,1563,0,24500,49528,891040000,20260101,A
769900,2019,2437,0.23803701,67200,176311,891490000,20260101,R
55000,1999,1323,0,28000,31255,891420000,20260101,U
329200,1977,979,0,24150,15887,891100000,20260101,R
462500,2004,2118,0,30800,80835,891430000,20260101,R
241500,1986,1248,0,28000,22125,891220000,20260101,R
255000,1986,1295,0,28000,20791,891220000,20260101,R
160000,1982,1344,0,28000,18226,891080000,20260101,R
316000,2000,2156,0,33600,77591,891390000,20260101,T
415000,2004,1854,0,31850,75486,891660000,20260101,R
635000,2020,2675,0.099154,41300,151360,891290000,20260101,R
1050000,2020,2825,0.137389,136500,183058,891380000,20260101,R
1200000,2020,3191,0.14904,136500,201231,891380000,20260101,R
435990,2019,1602,0,34300,107875,890840000,20260101,R
467000,2019,2045,0,34300,126496,890840000,20260101,R
550000,2020,2474,0.092975,41650,142389,276130000,20260101,R
583000,2021,2703,0.096656,41650,148339,891660000,20260101,R
385000,2019,1556,0.095831,31850,94962,890840000,20260101,R
454000,2019,1672,0.096419,38500,101869,891660000,20260101,R
927000,2021,2053,0.131109,121100,180248,410750000,20260101,R
516000,2021,2482,0.070574,36400,139132,891490000,20260101,R
510000,2022,2643,0.089173,32900,139360,890840000,20260101,R
485000,2022,2123,0.080628,35000,122882,926880000,20260101,R
715000,2021,2454,0.115784,68250,141204,891350000,20260101,R
337000,2021,1336,0.046115,26250,79736,890840000,20260101,R
680000,2021,1850,15.53600025,94325,126235,891380000,20260101,R
460000,2020,2140,0.070708,35000,114983,928820000,20260101,R
500000,2022,2109,0.082621,38850,127084,891660000,20260101,R
650000,2024,1652,0.083568,68950,127740,891380000,20260101,R
401000,2021,1960,0.092684,29050,111122,891420000,20260101,B
575000,2025,2328,0.093321,39200,147169,891660000,20260101,R
570000,2022,2945,0.103266,38850,164940,891660000,20260101,R
519000,2023,1764,0.13372301,35000,127453,891430000,20260101,R
483000,2023,1849,0.108995,33600,118143,920820000,20260101,R
575000,2023,1725,0.120468,41300,130649,891080000,20260101,R
830000,2022,2873,0.173583,105700,219406,904030000,20260101,R
474000,2023,2458,0.092981,43050,135593,891430000,20260101,U
957000,2024,2016,0.13786601,121100,185064,891280000,20260101,R
475000,2023,1764,0.100488,35000,129454,891440000,20260101,R
850000,2022,3279,0.158931,56228,181186,891660000,20260101,R
1289258,2023,3901,0.18491501,164150,292651,600150000,20260101,T
434900,2026,1426,0.10846,36750,0,890320000,20260101,R
931515,2025,2952,0.20237,66500,0,891310000,20260101,R
203460,1981,1638,0,39550,31661,891470000,20260101,A
566283,2026,2144,0.042078,64050,0,891380000,20260101,R
534212,2026,2250,0.053766,64050,0,914230000,20260101,R
511763,2026,1846,0.049022,64050,0,891380000,20260101,R
532564,2026,1846,0.053766,64050,0,891380000,20260101,R
565862,2026,2250,0.053766,64050,0,891380000,20260101,R
480500,2025,1792,0.10846,36750,125785,890320000,20260101,R
630000,2025,2746,0.133643,51450,0,891430000,20260101,R
470789,2026,1562,0.042078,64050,0,891380000,20260101,R
430000,2022,1780,0.070031,28000,102391,891210000,20260101,R
524000,2023,2475,0.07889,38500,143142,891660000,20260101,R
569500,2025,2536,0.099132,51450,0,891430000,20260101,R
829072,2026,2465,0.16524,64750,0,891480000,20260101,M
829072,2026,2667,0.16524,64750,0,891480000,20260101,M
787805,2025,2355,0.144549,56700,0,891430000,20260101,R
560000,2023,2020,0.133609,42700,146880,891430000,20260101,R
557400,2026,2250,0.054822,64050,0,891380000,20260101,R
911000,2025,4237,0.33276701,78400,273956,890310000,20260101,R
832856,2025,3541,0.17146701,66500,239293,891310000,20260101,R
675000,2024,2763,0.25729799,83475,209146,891490000,20260101,R
750295,2025,2068,0.12653799,47250,0,891430000,20260101,R
440000,2024,1542,0.104082,38500,104175,891660000,20260101,R
691800,2025,2667,0.16524,64750,0,891660000,20260101,R
829072,2026,2465,0.16524,64750,0,891480000,20260101,M
829072,2026,2465,0.16524,64750,0,891480000,20260101,M
765000,2023,2460,0.104087,71050,150682,891380000,20260101,R
1100000,2025,3469,0.35422999,70000,0,891310000,20260101,R
590000,2025,1592,0.055797,65100,0,891380000,20260101,R
800000,2024,2465,25.6772995,54390,170391,983700000,20260101,R
599895,2025,1656,0.108214,42525,0,891430000,20260101,R
588570,2025,1656,0.110649,42525,0,891430000,20260101,R
838350,2025,2584,0.16171201,59063,0,891430000,20260101,R
598185,2025,1816,0.12797099,47250,0,891430000,20260101,R
696660,2025,2068,0.120459,47250,0,891430000,20260101,R
807790,2025,2355,0.17113499,59063,0,891430000,20260101,R
763875,2025,2355,0.14455099,56700,0,891430000,20260101,R
805915,2025,2355,0.165576,59063,0,891430000,20260101,R
770310,2026,2584,0.167724,59063,0,891430000,20260101,R
856260,2025,2355,0.21554799,61425,0,891430000,20260101,R
679313,2025,2566,0.092906,57750,0,891660000,20260101,R
1149950,2025,3469,0.37913099,70000,0,891310000,20260101,R
766654,2025,2686,0.092906,57750,170263,980210000,20260101,R
660004,2025,2364,0.092905,57750,0,891660000,20260101,R
854844,2025,3541,0.162407,66500,0,891310000,20260101,R
625000,2025,3270,0.092906,57750,208951,945970000,20260101,R
411522,2025,1999,0.085341,26250,0,891390000,20260101,R
2108700,2025,3291,0.30018401,157500,357742,554010000,20260101,R
910895,2025,3089,11.94629955,61250,0,891480000,20260101,R
1369950,2025,3404,0.135855,98000,0,891380000,20260101,R
1325000,2025,3404,0.12685201,98000,0,981880000,20260101,R
558000,2025,1831,0.080345,60200,134508,891380000,20260101,R
534990,2026,2125,0.082645,36750,0,891660000,20260101,R
690311,2025,2466,0.072742,60200,0,891380000,20260101,R
645005,2026,2466,0.07269,60200,0,891380000,20260101,R
352117,2025,1572,0.051422,26250,0,891210000,20260101,R
356851,2025,1572,0.051423,26250,0,891210000,20260101,R
544763,2025,2118,0.073631,33250,133058,891660000,20260101,R
844679,2026,2176,11.94629955,61250,0,891380000,20260101,R
825132,2025,2454,11.94629955,61250,0,891380000,20260101,R
816808,2026,2176,11.94629955,61250,0,891380000,20260101,R
1045000,2025,4287,0.54048097,103950,304253,891490000,20260101,R
1462279,2026,2738,0.165604,157500,0,891380000,20260101,R
1808903,2026,3213,0.206975,157500,0,891380000,20260101,R
830636,2026,2454,11.94629955,61250,0,891380000,20260101,R
789490,2026,2176,11.94629955,61250,0,891380000,20260101,R
825000,2025,2454,11.94629955,61250,0,891380000,20260101,R
910194,2026,3761,0.22216,68250,0,891430000,20260101,R
747045,2025,2593,0.15151501,52500,204905,891660000,20260101,R
654440,2025,2466,0.080345,60200,0,917390000,20260101,R
698593,2025,2460,0.17876901,68250,0,891430000,20260101,R
755600,2025,3355,0.19024201,68250,0,891430000,20260101,R
691110,2025,2010,0.185325,68250,0,891430000,20260101,R
591825,2025,2077,0.080345,60200,0,891380000,20260101,R
827184,2025,3001,0.10922,89250,211892,891380000,20260101,R
896000,2025,3210,0.129051,89250,226209,891380000,20260101,R
690063,2026,2402,0.079474,50050,0,891180000,20260101,M
690063,2026,2402,0.109325,50050,0,891180000,20260101,M
690063,2026,2253,0.097501,50050,0,891180000,20260101,M
1013927,2025,2504,0.12850501,92050,208691,891380000,20260101,R
835000,2025,1985,0.140894,92050,187720,891380000,20260101,R
807248,2025,2454,11.94629955,61250,0,891380000,20260101,R
826234,2026,1918,11.94629955,61250,0,891440000,20260101,R
902528,2025,3330,0.18860701,93713,231676,891380000,20260101,R
674163,2025,1831,11.94629955,61250,0,891380000,20260101,R
445446,2025,1590,0.074732,33250,0,891660000,20260101,R
481144,2026,2080,0.074732,33250,0,891660000,20260101,R
489750,2025,2080,0.074732,33250,133162,891660000,20260101,R
1047000,2025,4237,0.44044,94500,0,891490000,20260101,R
999800,2025,4287,0.43777201,94500,300910,891490000,20260101,R
675000,1990,1799,0,60900,49846,891280000,20260101,R
613771,2026,2084,0.127662,47250,0,891430000,20260101,R
605950,2025,2707,0.124901,47250,0,891430000,20260101,R
725000,2025,3407,0.145448,47250,0,891430000,20260101,R
710000,2026,3070,0.135616,47250,0,891430000,20260101,R
514990,2026,1745,0.116228,36750,0,891440000,20260101,R
531260,2026,1824,0.105558,36750,0,891660000,20260101,R
618912,2026,2077,0.072677,60200,0,891380000,20260101,R
637189,2026,2077,0.072652,60200,0,891380000,20260101,R
621591,2026,2077,0.072639,60200,0,891380000,20260101,R
667696,2026,2466,0.072626,60200,0,891380000,20260101,R
619000,2025,1960,0.131965,47250,0,891430000,20260101,R
499728,2026,2080,0.074732,33250,0,891660000,20260101,R
353425,2025,1572,0.052673,26250,0,891210000,20260101,R
362563,2025,1572,0.051524,26250,0,891210000,20260101,R
406340,2025,2069,0.069099,26250,0,891210000,20260101,R
381750,2025,1851,0.051422,26250,0,891210000,20260101,R
393750,2025,2079,0.051423,26250,0,891210000,20260101,R
411343,2025,1979,0.07215,26250,0,891210000,20260101,R
412500,2025,2176,0.072936,26250,0,891210000,20260101,R
456773,2025,2469,0.078695,26250,0,891040000,20260101,R
437000,2010,1641,0,30800,81146,891660000,20251201,R
370000,2006,1670,0,29050,74312,891490000,20251201,R
